Layer1,Layer2,Layer3
blaOXA-48,Unknown,Netherlands
blaOXA-48,Unknown,Others
blaOXA-48,Unknown,Others
blaOXA-48,Unknown,Slovenia
blaOXA-484,Unknown,Spain
blaOXA-181,Unknown,Others
blaOXA-181,Unknown,Others
blaOXA-48,Unknown,Others
blaOXA-244,Unknown,United Kingdom
blaOXA-244,Unknown,United Kingdom
blaOXA-181,Unknown,Canada
blaOXA-48,Unknown,Canada
blaOXA-48,Unknown,Canada
blaOXA-181,Unknown,USA
blaOXA-181,Unknown,USA
blaOXA-181,Unknown,USA
blaOXA-244,Unknown,USA
blaOXA-244,Unknown,USA
blaOXA-48,Unknown,USA
blaOXA-484,Unknown,USA
blaOXA-181,Unknown,Australia
blaOXA-181,Unknown,Australia
blaOXA-181,Unknown,New Zealand
blaOXA-181,Unknown,New Zealand
blaOXA-181,Unknown,New Zealand
blaOXA-181,Unknown,New Zealand
blaOXA-181,Unknown,New Zealand
blaOXA-48,ST10,Unknown
blaOXA-48,ST10,Unknown
blaOXA-484,ST10,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-244,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-244,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-244,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-244,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-244,ST38,Unknown
blaOXA-244,ST38,Unknown
blaOXA-48,ST38,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,ST69,Unknown
blaOXA-204,Other STs,Unknown
blaOXA-204,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,ST127,Unknown
blaOXA-48,ST167,Unknown
blaOXA-181,ST167,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,ST354,Unknown
blaOXA-48,ST354,Unknown
blaOXA-48,ST354,Unknown
blaOXA-48,ST354,Unknown
blaOXA-48,ST354,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-48,ST405,Unknown
blaOXA-181,ST405,Unknown
blaOXA-48,ST405,Unknown
blaOXA-48,ST405,Unknown
blaOXA-48,ST405,Unknown
blaOXA-48,ST405,Unknown
blaOXA-181,ST410,Unknown
blaOXA-48,ST410,Unknown
blaOXA-181,ST410,Unknown
blaOXA-48,ST410,Unknown
blaOXA-181,ST410,Unknown
blaOXA-181,ST410,Unknown
blaOXA-181,ST410,Unknown
blaOXA-181,ST410,Unknown
blaOXA-181,ST410,Unknown
blaOXA-48,ST410,Unknown
blaOXA-181,ST410,Unknown
blaOXA-48,ST410,Unknown
blaOXA-48,ST410,Unknown
blaOXA-181,ST410,Unknown
blaOXA-181,ST410,Unknown
blaOXA-484,ST410,Unknown
blaOXA-484,ST410,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,ST448,Unknown
blaOXA-181,ST448,Unknown
blaOXA-181,ST448,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-181,ST617,Unknown
blaOXA-181,ST617,Unknown
blaOXA-181,ST617,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,ST648,Unknown
blaOXA-244,ST648,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,ST940,Unknown
blaOXA-181,ST940,Unknown
blaOXA-181,ST940,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-48,ST1722,Unknown
blaOXA-244,ST1722,Unknown
blaOXA-244,ST1722,Unknown
blaOXA-244,ST1722,Unknown
blaOXA-484,ST1722,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-244,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-48,Other STs,Unknown
blaOXA-181,Other STs,Unknown
blaOXA-244,Unknown,Unknown
blaOXA-244,Unknown,Unknown
blaOXA-244,Unknown,Unknown
blaOXA-244,Unknown,Unknown
blaOXA-48,Unknown,Unknown
blaOXA-48,Unknown,Unknown
blaOXA-181,Other STs,Others
blaOXA-181,ST38,Others
blaOXA-232,ST38,Others
blaOXA-48,ST38,Others
blaOXA-48,ST38,Others
blaOXA-48,ST38,Others
blaOXA-244,ST38,Others
blaOXA-48,ST69,Others
blaOXA-181,Other STs,Others
blaOXA-48,ST131,Others
blaOXA-181,ST131,Others
blaOXA-48,ST131,Others
blaOXA-232,ST131,Others
blaOXA-244,ST131,Others
blaOXA-244,ST131,Others
blaOXA-232,ST131,Others
blaOXA-48,ST131,Others
blaOXA-181,ST131,Others
blaOXA-48,ST131,Others
blaOXA-181,ST167,Others
blaOXA-181,ST167,Others
blaOXA-181,ST167,Others
blaOXA-181,ST167,Others
blaOXA-181,ST167,Others
blaOXA-181,ST167,Others
blaOXA-181,ST167,Others
blaOXA-181,ST167,Others
blaOXA-181,ST167,Others
blaOXA-181,ST167,Others
blaOXA-181,ST167,Others
blaOXA-181,ST205,Others
blaOXA-181,ST205,Others
blaOXA-181,ST205,Others
blaOXA-48,ST205,Others
blaOXA-48,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-48,Other STs,Others
blaOXA-181,ST354,Others
blaOXA-48,ST354,Others
blaOXA-48,ST354,Others
blaOXA-48,ST354,Others
blaOXA-48,ST354,Others
blaOXA-48,ST354,Others
blaOXA-181,ST361,Others
blaOXA-181,ST405,Others
blaOXA-181,ST405,Others
blaOXA-181,ST405,Others
blaOXA-181,ST405,Others
blaOXA-48,ST405,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-48,ST410,Others
blaOXA-48,ST410,Others
blaOXA-181,ST410,Others
blaOXA-232,ST410,Others
blaOXA-232,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-48,ST410,Others
blaOXA-48,ST410,Others
blaOXA-484,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-181,ST410,Others
blaOXA-484,ST410,Others
blaOXA-484,ST410,Others
blaOXA-181,ST448,Others
blaOXA-181,ST448,Others
blaOXA-181,ST448,Others
blaOXA-181,ST448,Others
blaOXA-181,ST448,Others
blaOXA-181,ST448,Others
blaOXA-181,ST448,Others
blaOXA-181,ST448,Others
blaOXA-48,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-48,Other STs,Others
blaOXA-48,ST617,Others
blaOXA-232,ST617,Others
blaOXA-232,ST617,Others
blaOXA-232,ST617,Others
blaOXA-181,ST617,Others
blaOXA-181,ST617,Others
blaOXA-181,ST617,Others
blaOXA-48,Other STs,Others
blaOXA-181,ST648,Others
blaOXA-48,ST648,Others
blaOXA-232,ST648,Others
blaOXA-48,ST648,Others
blaOXA-48,ST648,Others
blaOXA-181,ST648,Others
blaOXA-181,ST648,Others
blaOXA-232,ST940,Others
blaOXA-181,ST940,Others
blaOXA-181,ST940,Others
blaOXA-48,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-232,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-48,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-181,Other STs,Others
blaOXA-484,Other STs,Others
blaOXA-48,Other STs,Others
blaOXA-48,ST10,Ireland
blaOXA-48,ST10,Ireland
blaOXA-244,ST10,Ireland
blaOXA-48,ST10,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,ST38,Ireland
blaOXA-48,ST38,Ireland
blaOXA-48,ST38,Ireland
blaOXA-48,ST38,Ireland
blaOXA-48,ST38,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,ST58,Ireland
blaOXA-48,ST58,Ireland
blaOXA-48,ST69,Ireland
blaOXA-181,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,ST127,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-181,ST131,Ireland
blaOXA-181,ST131,Ireland
blaOXA-181,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,ST131,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,ST410,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-181,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-244,ST1722,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-181,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-181,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-181,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-48,Other STs,Ireland
blaOXA-181,Other STs,Ireland
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-181,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-181,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-181,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-244,ST10,France
blaOXA-244,ST10,France
blaOXA-244,ST10,France
blaOXA-244,ST10,France
blaOXA-244,ST10,France
blaOXA-244,ST10,France
blaOXA-244,ST10,France
blaOXA-244,ST10,France
blaOXA-48,ST10,France
blaOXA-48,ST10,France
blaOXA-244,ST10,France
blaOXA-244,ST10,France
blaOXA-48,ST10,France
blaOXA-181,ST10,France
blaOXA-181,ST10,France
blaOXA-48,ST10,France
blaOXA-484,ST10,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-244,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-244,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-48,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-244,ST38,France
blaOXA-48,ST38,France
blaOXA-48,ST38,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,ST58,France
blaOXA-48,ST58,France
blaOXA-48,ST58,France
blaOXA-48,ST58,France
blaOXA-48,ST58,France
blaOXA-48,ST58,France
blaOXA-48,ST58,France
blaOXA-48,ST58,France
blaOXA-48,Other STs,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-244,ST69,France
blaOXA-48,ST69,France
blaOXA-48,ST69,France
blaOXA-484,ST69,France
blaOXA-484,ST69,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-204,Other STs,France
blaOXA-204,Other STs,France
blaOXA-204,Other STs,France
blaOXA-204,Other STs,France
blaOXA-204,Other STs,France
blaOXA-204,Other STs,France
blaOXA-204,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-484,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,ST127,France
blaOXA-48,ST127,France
blaOXA-48,ST127,France
blaOXA-48,ST127,France
blaOXA-48,ST127,France
blaOXA-48,ST127,France
blaOXA-48,ST131,France
blaOXA-48,ST131,France
blaOXA-48,ST131,France
blaOXA-48,ST131,France
blaOXA-48,ST131,France
blaOXA-48,ST131,France
blaOXA-181,ST131,France
blaOXA-48,ST131,France
blaOXA-48,ST131,France
blaOXA-48,ST131,France
blaOXA-48,ST131,France
blaOXA-244,ST131,France
blaOXA-244,ST131,France
blaOXA-181,ST131,France
blaOXA-181,ST131,France
blaOXA-48,ST131,France
blaOXA-48,ST131,France
blaOXA-484,ST131,France
blaOXA-484,ST131,France
blaOXA-484,ST131,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,ST167,France
blaOXA-48,ST167,France
blaOXA-48,ST167,France
blaOXA-48,ST167,France
blaOXA-48,ST167,France
blaOXA-48,ST167,France
blaOXA-48,ST167,France
blaOXA-181,ST167,France
blaOXA-48,ST167,France
blaOXA-181,ST167,France
blaOXA-181,ST167,France
blaOXA-181,ST167,France
blaOXA-48,ST167,France
blaOXA-232,ST167,France
blaOXA-244,ST167,France
blaOXA-244,ST167,France
blaOXA-244,ST167,France
blaOXA-244,ST167,France
blaOXA-244,ST167,France
blaOXA-244,ST167,France
blaOXA-181,ST167,France
blaOXA-244,ST167,France
blaOXA-181,ST167,France
blaOXA-181,ST167,France
blaOXA-181,ST167,France
blaOXA-244,ST167,France
blaOXA-484,ST167,France
blaOXA-484,ST167,France
blaOXA-48,Other STs,France
blaOXA-181,ST205,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-181,Other STs,France
blaOXA-181,Other STs,France
blaOXA-48,ST354,France
blaOXA-48,ST354,France
blaOXA-48,ST354,France
blaOXA-48,ST354,France
blaOXA-48,ST354,France
blaOXA-48,ST354,France
blaOXA-48,ST354,France
blaOXA-181,ST354,France
blaOXA-48,ST354,France
blaOXA-48,ST354,France
blaOXA-48,ST354,France
blaOXA-48,ST354,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-48,Other STs,France
blaOXA-244,ST361,France
blaOXA-181,ST361,France
blaOXA-48,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-48,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-181,ST361,France
blaOXA-181,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-244,ST361,France
blaOXA-48,ST361,France
blaOXA-244,ST361,France
blaOXA-181,ST361,France
blaOXA-244,ST361,France
blaOXA-181,ST361,France
blaOXA-48,ST361,France
blaOXA-48,Other STs,France
